Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-04-20,6.29081,6.76442,6.23819,6.64003,3142056.0954501
2020-04-21,6.58741,6.69744,6.48695,6.5922,1915719.5388751
2020-04-22,6.57306,6.78355,6.51087,6.60176,1753885.6436796
2020-04-23,6.74528,6.9175,6.54436,6.74528,1693698.1799998
2020-04-24,6.72136,6.84096,6.58263,6.60176,1104542.281185
2020-04-27,6.67831,6.8888,6.43433,6.81225,2996792.4091454
2020-04-28,6.84096,7.10886,6.53957,6.58741,3511006.1048512
2020-04-29,6.79312,6.86009,6.30995,6.53001,2854299.4825082
2020-04-30,6.61612,6.74528,6.36257,6.67352,3071334.3101221
2020-05-04,6.53957,6.77398,6.48217,6.65439,1099234.8811126
2020-05-05,6.65917,6.70223,6.55871,6.58263,517093.15360251
2020-05-06,6.68787,6.68787,6.34343,6.41998,1571099.1196441
2020-05-07,6.3817,6.50609,6.34822,6.38649,746603.19335967
2020-05-08,6.3817,6.45825,6.33387,6.40084,471861.10300563
2020-05-11,6.47738,6.48695,6.28124,6.353,902716.84424709
2020-05-12,6.36735,6.54914,6.31951,6.47738,1473600.9888152
2020-05-13,6.47738,6.47738,6.30995,6.34343,1467933.0032712
2020-05-14,6.24297,6.46303,6.21905,6.353,1289442.1496369
2020-05-15,6.34343,6.40562,6.13773,6.14729,992672.99025474
2020-05-18,6.21905,6.33865,6.0851,6.30995,1572043.9580973
2020-05-19,6.39127,6.39127,6.24776,6.28124,1441989.6624686
2020-05-20,6.28124,6.39606,6.24297,6.24297,2307403.1557936
2020-05-21,6.18557,6.25254,6.12337,6.19992,1232526.0845838
2020-05-22,6.13294,6.22384,6.07554,6.13294,623893.34442425
2020-05-25,6.21905,6.21905,6.10902,6.14729,533839.99711556
2020-05-26,6.21905,6.23819,6.01813,6.05162,2577783.7297038
2020-05-27,6.07554,6.19992,5.93202,5.93202,2678384.9859393
2020-05-28,5.97029,6.10424,5.82677,6.0277,3659296.6187671
2020-05-29,6.07075,6.23819,5.86504,6.23819,7264017.3199332
2020-06-01,6.26689,6.29559,6.12337,6.20948,1519407.8858162
2020-06-02,6.18078,6.22384,6.12816,6.2047,2012128.597062
2020-06-03,6.22384,6.34343,6.18078,6.31951,2697319.3813136
2020-06-04,6.33387,6.35779,6.22862,6.31951,5493886.5168749
2020-06-05,6.34343,6.39606,6.27168,6.35779,2095203.3090255
2020-06-08,6.34343,6.35779,6.17121,6.20948,1494767.8785878
2020-06-09,6.20948,6.33387,6.176,6.25732,2576675.8439069
2020-06-10,6.29559,6.29559,6.16165,6.26689,1859946.8955784
2020-06-12,6.16165,6.21427,6.07554,6.14729,1101159.0488033
2020-06-15,6.07554,6.16165,6.00378,6.02291,2141342.5717655
2020-06-16,6.04683,6.12337,5.98943,6.05162,1000324.7184803
2020-06-17,6.0564,6.11859,6.04683,6.09467,927519.89881914
2020-06-18,6.12337,6.12337,6.03248,6.09467,926663.90026474
2020-06-19,6.11381,6.14251,6.04205,6.08989,3410993.2822984
2020-06-22,6.0851,6.09467,5.99899,6.03726,3037419.4174581
2020-06-23,5.99899,6.07554,5.99899,6.00856,829832.5912646
2020-06-24,5.99899,6.04205,5.88418,5.89853,2046256.7054831
2020-06-25,5.91288,6.01813,5.88418,5.97029,2946757.7781364
2020-06-26,5.97986,6.09467,5.94159,6.07554,1684695.040137
2020-06-29,6.07554,6.11381,5.98943,6.05162,665139.09650284
2020-06-30,6.05162,6.07554,5.91288,5.95594,1625623.8236563
2020-07-01,5.90332,6.10902,5.90332,6.04683,692765.16950644
2020-07-02,6.03726,6.24776,6.0277,6.2047,2225283.7340362
2020-07-03,6.18078,6.30995,6.176,6.28124,1021054.7249859
2020-07-06,6.33387,6.33387,6.22862,6.29081,631602.55729027
2020-07-07,6.25254,6.26689,6.07554,6.10902,809307.43911399
2020-07-08,6.17121,6.17121,6.04205,6.07075,714667.86267622
2020-07-09,6.04683,6.24297,6.04683,6.22862,2823109.3617995
2020-07-10,6.22862,6.29559,6.16643,6.24776,1755493.1232604
2020-07-13,6.28603,6.28603,6.22862,6.27168,1235208.0043525
2020-07-14,6.23819,6.31473,6.21905,6.27646,982234.82473238
2020-07-15,6.31473,6.31473,6.23819,6.28124,1127194.3650306
2020-07-16,6.28603,6.93664,6.23819,6.8888,7573990.1786288
2020-07-17,6.8888,7.52027,6.8888,6.91272,7992489.8577089
2020-07-20,6.91272,7.40546,6.91272,7.35762,1757115.2352952
2020-07-21,7.46286,7.59681,7.27151,7.30021,4608370.1222124
2020-07-22,7.25716,7.27151,6.99404,6.99404,1985483.9436464
2020-07-23,7.04666,7.08015,6.67831,6.67831,1494014.3072109
2020-07-24,6.54436,6.77398,6.36257,6.67352,1657684.5753734
2020-07-27,6.72614,6.86009,6.68787,6.80269,1281818.6411438
2020-07-28,6.75963,6.94142,6.60176,6.66874,1456173.7361948
2020-07-29,6.69744,6.84096,6.68309,6.76442,740023.81497144
2020-07-30,6.9175,6.95577,6.65917,6.77877,1067139.6386113
2020-07-31,6.79312,6.82661,6.71179,6.73093,2354013.792585
2020-08-03,6.71179,7.03231,6.71179,6.98926,1099819.1340942
2020-08-04,6.98926,7.08015,6.89358,6.96534,717836.83412548
2020-08-05,6.93664,7.25237,6.93664,7.20932,2028065.429733
2020-08-06,7.17583,7.2141,7.10407,7.17583,1199778.6527077
2020-08-07,7.25237,7.25237,7.08494,7.11842,1240995.1398784
2020-08-10,7.08972,7.22845,7.08972,7.12799,3138776.3354211
2020-08-11,7.15191,7.19975,7.09929,7.16148,1214419.4680313
2020-08-12,7.2141,7.29064,7.13756,7.17583,575930.25082046
